,region,month,delta_nr_contacts_1,delta_hcp_contacted_1,delta_mails_opened_1,delta_mails_clicked_1,delta_nr_contacts_2,delta_hcp_contacted_2,delta_mails_opened_2,delta_mails_clicked_2
312,region_15,2021-01,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
313,region_15,2021-02,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
314,region_15,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,region_15,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,region_15,2021-05,10.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0
317,region_15,2021-06,-10.0,-6.0,-10.0,-10.0,0.0,0.0,0.0,0.0
318,region_15,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,region_15,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,region_16,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,region_16,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,region_16,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,region_16,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,region_16,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,region_16,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,region_16,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,region_16,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,region_16,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,region_16,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,region_16,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,region_16,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,region_16,2021-01,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
333,region_16,2021-02,-2.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.0
334,region_16,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,region_16,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,region_16,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,region_16,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,region_16,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,region_16,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,region_17,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,region_17,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,region_17,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,region_17,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,region_17,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,region_17,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,region_17,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,region_17,2020-08,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
348,region_17,2020-09,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
349,region_17,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,region_17,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,region_17,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,region_17,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,region_17,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,region_17,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,region_17,2021-04,6.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0
356,region_17,2021-05,-6.0,-4.0,-6.0,-6.0,0.0,0.0,0.0,0.0
357,region_17,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,region_17,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,region_17,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,region_18,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,region_18,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,region_18,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,region_18,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,region_18,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,region_18,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,region_18,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,region_18,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,region_18,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,region_18,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,region_18,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,region_18,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,region_18,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,region_18,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,region_18,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,region_18,2021-04,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
376,region_18,2021-05,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
377,region_18,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,region_18,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,region_18,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,region_19,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,region_19,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,region_19,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,region_19,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,region_19,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,region_19,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,region_19,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,region_19,2020-08,65.0,14.0,65.0,65.0,13.0,7.0,13.0,13.0
388,region_19,2020-09,-64.0,-13.0,-64.0,-64.0,-12.0,-6.0,-12.0,-12.0
389,region_19,2020-10,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0
390,region_19,2020-11,37.0,15.0,37.0,37.0,17.0,8.0,17.0,17.0
391,region_19,2020-12,0.0,-2.0,0.0,0.0,-14.0,-5.0,-14.0,-14.0
392,region_19,2021-01,-15.0,-1.0,-15.0,-15.0,-6.0,-6.0,-6.0,-6.0
393,region_19,2021-02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
394,region_19,2021-03,-12.0,-2.0,-12.0,-12.0,0.0,0.0,0.0,0.0
395,region_19,2021-04,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
396,region_19,2021-05,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
397,region_19,2021-06,-13.0,4.0,-13.0,-13.0,-6.0,-6.0,-6.0,-6.0
398,region_19,2021-07,-14.0,-14.0,-14.0,-14.0,0.0,0.0,0.0,0.0
399,region_19,2021-08,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0
400,region_20,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,region_20,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,region_20,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,region_20,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,region_20,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,region_20,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,region_20,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,region_20,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,region_20,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,region_20,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,region_20,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,region_20,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,region_20,2021-01,8.0,4.0,8.0,8.0,6.0,2.0,6.0,6.0
413,region_20,2021-02,-8.0,-4.0,-8.0,-8.0,-6.0,-2.0,-6.0,-6.0
414,region_20,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,region_20,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,region_20,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,region_20,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,region_20,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,region_20,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,region_21,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,region_21,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,region_21,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,region_21,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,region_21,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,region_21,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,region_21,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,region_21,2020-08,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0
428,region_21,2020-09,-3.0,-4.0,-3.0,-3.0,0.0,0.0,0.0,0.0
429,region_21,2020-10,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
430,region_21,2020-11,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
431,region_21,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,region_21,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,region_21,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,region_21,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,region_21,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,region_21,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,region_21,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,region_21,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,region_21,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,region_22,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,region_22,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,region_22,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,region_22,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,region_22,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,region_22,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,region_22,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,region_22,2020-08,0.0,0.0,0.0,0.0,47.0,12.0,47.0,47.0
448,region_22,2020-09,1.0,1.0,1.0,1.0,-47.0,-12.0,-47.0,-47.0
449,region_22,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,region_22,2020-11,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
451,region_22,2020-12,0.0,0.0,0.0,0.0,26.0,13.0,26.0,26.0
452,region_22,2021-01,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0
453,region_22,2021-02,0.0,0.0,0.0,0.0,-26.0,-2.0,-26.0,-26.0
454,region_22,2021-03,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
455,region_22,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,region_22,2021-05,0.0,0.0,0.0,0.0,-15.0,-11.0,-15.0,-15.0
457,region_22,2021-06,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
458,region_22,2021-07,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0
459,region_22,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,region_23,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,region_23,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,region_23,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,region_23,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,region_23,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,region_23,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,region_23,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,region_23,2020-08,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0
468,region_23,2020-09,-4.0,-3.0,-4.0,-4.0,0.0,0.0,0.0,0.0
469,region_23,2020-10,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
470,region_23,2020-11,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0
471,region_23,2020-12,-5.0,-2.0,-5.0,-5.0,0.0,0.0,0.0,0.0
472,region_23,2021-01,6.0,3.0,6.0,6.0,-2.0,-2.0,-2.0,-2.0
473,region_23,2021-02,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
474,region_23,2021-03,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,region_23,2021-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,region_23,2021-05,-1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0
477,region_23,2021-06,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
478,region_23,2021-07,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
479,region_23,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,region_24,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,region_24,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,region_24,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,region_24,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,region_24,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,region_24,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,region_24,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,region_24,2020-08,5.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0
488,region_24,2020-09,-5.0,-2.0,-5.0,-5.0,0.0,0.0,0.0,0.0
489,region_24,2020-10,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
490,region_24,2020-11,1.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0
491,region_24,2020-12,-4.0,-3.0,-4.0,-4.0,-3.0,-1.0,-3.0,-3.0
492,region_24,2021-01,9.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0
493,region_24,2021-02,-8.0,-4.0,-8.0,-8.0,0.0,0.0,0.0,0.0
494,region_24,2021-03,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
495,region_24,2021-04,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
496,region_24,2021-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
497,region_24,2021-06,-5.0,-4.0,-5.0,-5.0,0.0,0.0,0.0,0.0
498,region_24,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,region_24,2021-08,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
500,region_25,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,region_25,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,region_25,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,region_25,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,region_25,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,region_25,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,region_25,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,region_25,2020-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
508,region_25,2020-09,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
509,region_25,2020-10,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
510,region_25,2020-11,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
511,region_25,2020-12,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
512,region_25,2021-01,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
513,region_25,2021-02,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
514,region_25,2021-03,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
515,region_25,2021-04,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
516,region_25,2021-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
517,region_25,2021-06,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
518,region_25,2021-07,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
519,region_25,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,region_26,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,region_26,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,region_26,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,region_26,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,region_26,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,region_26,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,region_26,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,region_26,2020-08,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0
528,region_26,2020-09,-4.0,-1.0,-4.0,-4.0,0.0,0.0,0.0,0.0
529,region_26,2020-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,region_26,2020-11,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
531,region_26,2020-12,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
532,region_26,2021-01,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
533,region_26,2021-02,6.0,0.0,6.0,6.0,9.0,2.0,9.0,9.0
534,region_26,2021-03,-6.0,0.0,-6.0,-6.0,-7.0,0.0,-7.0,-7.0
535,region_26,2021-04,4.0,0.0,4.0,4.0,-3.0,-3.0,-3.0,-3.0
536,region_26,2021-05,-3.0,0.0,-3.0,-3.0,3.0,3.0,3.0,3.0
537,region_26,2021-06,-4.0,-3.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0
538,region_26,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,region_26,2021-08,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
540,region_27,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,region_27,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,region_27,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,region_27,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,region_27,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,region_27,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,region_27,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,region_27,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,region_27,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,region_27,2020-10,7.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0
550,region_27,2020-11,-3.0,-1.0,-3.0,-3.0,0.0,0.0,0.0,0.0
551,region_27,2020-12,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0
552,region_27,2021-01,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
553,region_27,2021-02,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0
554,region_27,2021-03,12.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0
555,region_27,2021-04,-6.0,-2.0,-6.0,-6.0,0.0,0.0,0.0,0.0
556,region_27,2021-05,8.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0
557,region_27,2021-06,-10.0,-4.0,-10.0,-10.0,0.0,0.0,0.0,0.0
558,region_27,2021-07,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0
559,region_27,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,region_28,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,region_28,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,region_28,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,region_28,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,region_28,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,region_28,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,region_28,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,region_28,2020-08,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0
568,region_28,2020-09,-2.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0
569,region_28,2020-10,-1.0,0.0,-1.0,-1.0,-4.0,-4.0,-4.0,-4.0
570,region_28,2020-11,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
571,region_28,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,region_28,2021-01,3.0,1.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0
573,region_28,2021-02,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
574,region_28,2021-03,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
575,region_28,2021-04,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
576,region_28,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,region_28,2021-06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
578,region_28,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,region_28,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,region_29,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,region_29,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,region_29,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,region_29,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,region_29,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,region_29,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,region_29,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,region_29,2020-08,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
588,region_29,2020-09,-2.0,-1.0,-2.0,-2.0,2.0,1.0,2.0,2.0
589,region_29,2020-10,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0
590,region_29,2020-11,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
591,region_29,2020-12,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0
592,region_29,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,region_29,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,region_29,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,region_29,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,region_29,2021-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
597,region_29,2021-06,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
598,region_29,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,region_29,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,region_30,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,region_30,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,region_30,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,region_30,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,region_30,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,region_30,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,region_30,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,region_30,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,region_30,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,region_30,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,region_30,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,region_30,2020-12,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
612,region_30,2021-01,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
613,region_30,2021-02,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0
614,region_30,2021-03,-2.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0
615,region_30,2021-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
616,region_30,2021-05,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0
617,region_30,2021-06,-14.0,-3.0,-14.0,-14.0,-1.0,-1.0,-1.0,-1.0
618,region_30,2021-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
619,region_30,2021-08,-6.0,-6.0,-6.0,-6.0,-1.0,-1.0,-1.0,-1.0
620,region_31,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,region_31,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,region_31,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,region_31,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,region_31,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,region_31,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,region_31,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
